oltra_id,oltra_hotelid,oltra_hotel_name,oltra_city,oltra_country,agoda_hotel_id,agoda_search_phrase,agoda_hotel_name,agoda_city,agoda_country,agoda_photo1,agoda_photo2,agoda_photo3,agoda_photo4,agoda_photo5,toolkit_html_or_image_url,notes
1083,,Mandarin Oriental Sanya,Sanya,China,154849,"Mandarin Oriental, Sanya, Sanya, China","Mandarin Oriental, Sanya",Sanya,China,http://pix3.agoda.net/hotelimages/154849/-1/cdbc1a34da40d8833e00435a3a4f2f6f.jpg?s=312x&ca=9&ce=1,http://pix5.agoda.net/hotelimages/154849/-1/9028c4945314b3ef7062b68edc1d59a8.jpg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/154849/-1/6334ac30d902963ebc6936e523a7cd30.png?s=312x&ce=0,http://pix2.agoda.net/hotelimages/5083444/0/d0cad25ed1faa81ce11ffcfbaebc41b6.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/5083444/0/1e9ed6ea8077a02cdab4f9f1060b2d5c.jpeg?s=312x&ce=3,,
1084,,Ritz-Carlton Nanjing,Nanjing,China,11142393,"The Ritz-Carlton, Nanjing, Nanjing, China","The Ritz-Carlton, Nanjing",Nanjing,China,http://pix4.agoda.net/hotelimages/11142393/-1/f36794ac07519f89535c0d939948b7a6.jpg?s=312x&ce=0,http://pix4.agoda.net/hotelimages/11142393/-1/3771f164fbecff93e04c4a5619d776da.jpg?s=312x&ca=14&ce=1,http://pix4.agoda.net/hotelimages/11142393/-1/a3fadbe94d9f6b73c1cbb17bcfa08858.jpg?s=312x&ca=14&ce=1,http://pix2.agoda.net/hotelimages/11142393/-1/f0cd704ef99459b376e47a930d99b1cb.jpg?s=312x&ca=14&ce=1,http://pix3.agoda.net/hotelimages/11142393/-1/8b149723c5d9c9c14d1cd71609c0a537.jpg?s=312x&ca=14&ce=1,,
1085,,Rosewood Beijing,Beijing,China,699145,"Rosewood Beijing Hotel, Beijing, China",Rosewood Beijing Hotel,Beijing,China,http://pix4.agoda.net/hotelimages/699145/0/b380cf113c69e752d9c38c584f6f02c2.jpg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/699/699145/699145_14081113580020988760.jpg?s=312x&ca=13&ce=1,http://pix3.agoda.net/hotelimages/699/699145/699145_16062311180044004733.jpg?s=312x&ca=13&ce=1,http://pix2.agoda.net/hotelimages/699/699145/699145_16062311180044004735.jpg?s=312x&ca=13&ce=1,http://pix1.agoda.net/hotelimages/699/699145/699145_16062311180044004742.jpg?s=312x&ca=13&ce=1,,
1086,,Rosewood Guangzhou,Guangzhou,China,9402614,"Rosewood Guangzhou, Guangzhou, China",Rosewood Guangzhou,Guangzhou,China,http://pix1.agoda.net/hotelimages/34297026/0/f70d123b5664295c3bc8e97623d3e2b3.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/34297026/0/675c1f09e85dc3a6a5595b1bfa7971d7.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/34297026/0/c4f85e6e9f20edbf477177ec93082540.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/34297026/0/3f0edab89e9a1dc4a43120329df3219c.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/34297026/0/00dd6456ff7add3cc8307fd1940e3422.jpeg?s=312x&ce=3,,
1087,,Rosewood Hong Kong,Hong Kong,China,17209693,"Rosewood Hong Kong, Hong Kong, Hong Kong SAR, China",Rosewood Hong Kong,Hong Kong,"Hong Kong SAR, China",,,,,,,
1088,,Shinta Mani Mustang - A Bensley Collection,Jomsom,China,51081600,"Shinta Mani Mustang, Jomsom, Nepal",Shinta Mani Mustang,Jomsom,Nepal,,,,,,,
1089,,The Landmark Mandarin Oriental,Hong Kong,China,,,,,,,,,,,,
1090,,The Langham Hong Kong,Hong Kong,China,8261,"The Langham Hong Kong Hotel, Hong Kong, Hong Kong SAR, China",The Langham Hong Kong Hotel,Hong Kong,"Hong Kong SAR, China",http://pix2.agoda.net/hotelimages/8261/0/e1bc488ccc2e0ad0e75294e645fa03ba.jpg?s=312x&ca=0&ce=1,http://pix4.agoda.net/hotelimages/826/8261/8261_15070314430031639666.jpg?s=312x&ca=13&ce=1,http://pix2.agoda.net/hotelimages/8261/0/2a43b46414ae31a71b2d6136dfeb4bdf.jpg?s=312x&ca=0&ce=1,http://pix2.agoda.net/hotelimages/8261/0/1a85ec6527c1edad7df0d74af86297d2.jpg?s=312x&ca=0&ce=1,http://pix2.agoda.net/hotelimages/8261/0/8d48406bc5d85518ed02dcfeaae358f8.jpg?s=312x&ca=0&ce=1,,
1091,,The Murray Hong Kong,Hong Kong,China,2728001,"The Murray, Hong Kong, a Niccolo Hotel, Hong Kong, Hong Kong SAR, China","The Murray, Hong Kong, a Niccolo Hotel",Hong Kong,"Hong Kong SAR, China",http://pix4.agoda.net/hotelimages/2728001/-1/c42ebf81bbfceacf700dbb09be075888.jpg?s=312x&ca=0&ce=1,http://pix1.agoda.net/hotelimages/272/2728001/2728001_18071309200066817655.jpg?s=312x&ca=13&ce=1,http://pix5.agoda.net/hotelimages/2728001/-1/e209a7fd38541bda2969becf462f6574.jpg?s=312x&ca=0&ce=1,http://pix1.agoda.net/hotelimages/2728001/-1/d0f0e6ac94bc2685bc8c4f89afa7c075.jpg?s=312x&ca=0&ce=1,http://pix2.agoda.net/hotelimages/2728001/-1/3289ab7efb5807fbf1fe9045035fa082.jpg?s=312x&ca=0&ce=1,,
1092,,The Opposite House,Beijing,China,64593634,"The Opposite House Hotel, Mianyang, China",The Opposite House Hotel,Mianyang,China,,,,,,,
1093,,The Peninsula Beijing,Beijing,China,6667,"The Peninsula Beijing, Beijing, China",The Peninsula Beijing,Beijing,China,http://pix5.agoda.net/hotelimages/6667/-1/c2223785a86d98fe4e9caf4d268f4e0d.jpg?s=312x&ca=7&ce=1,http://pix5.agoda.net/hotelimages/666/6667/6667_16071517590044714838.jpg?s=312x&ca=6&ce=1,http://pix2.agoda.net/hotelimages/666/6667/6667_16062217080043975019.jpg?s=312x&ca=6&ce=1,http://pix3.agoda.net/hotelimages/6667/0/590d944657a737958b56e60e1c7c62eb.jpg?s=312x&ce=2,http://pix5.agoda.net/hotelimages/6667/0/1db0345c13aa3bd4ddba0337c0e6b339.jpg?s=312x&ce=2,,
1094,,The Peninsula Hong Kong,Hong Kong,China,9729,"The Peninsula Hong Kong, Hong Kong, Hong Kong SAR, China",The Peninsula Hong Kong,Hong Kong,"Hong Kong SAR, China",http://pix3.agoda.net/hotelimages/9729/-1/8f5f1a63a5849683999ce4d7444f081f.jpg?s=312x&ca=7&ce=1,http://pix1.agoda.net/hotelimages/972/9729/9729_14050711130019328845.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/972/9729/9729_15062214250030226393.jpg?s=312x&ca=4&ce=1,http://pix3.agoda.net/hotelimages/972/9729/9729_15062214250030226394.jpg?s=312x&ca=4&ce=1,http://pix4.agoda.net/hotelimages/972/9729/9729_15062214250030226396.jpg?s=312x&ca=4&ce=1,,
1095,,The Peninsula Shanghai,Shanghai,China,266715,"The Peninsula Shanghai, Shanghai, China",The Peninsula Shanghai,Shanghai,China,http://pix1.agoda.net/hotelimages/266/266715/266715_14031814150018744850.jpg?s=312x&ca=2&ce=1,http://pix5.agoda.net/hotelimages/266/266715/266715_14072116000020372608.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/266/266715/266715_13051414370012358720.jpg?s=312x&ca=0&ce=1,http://pix1.agoda.net/hotelimages/266/266715/266715_14031814150018744829.jpg?s=312x&ca=2&ce=1,http://pix4.agoda.net/hotelimages/266/266715/266715_14031814150018744839.jpg?s=312x&ca=2&ce=1,,
1096,,The PuLi Hotel & Spa,Shanghai,China,,,,,,,,,,,,
1097,,The PuXuan Hotel & Spa,Beijing,China,5902323,"The PuXuan Hotel and Spa, Beijing, China",The PuXuan Hotel and Spa,Beijing,China,http://pix5.agoda.net/hotelimages/590/5902323/5902323_18102408460068644309.jpg?s=312x&ca=7&ce=1,http://pix5.agoda.net/hotelimages/590/5902323/5902323_18102416040068653183.jpg?s=312x&ca=7&ce=1,http://pix2.agoda.net/hotelimages/5902323/-1/2fbaf9c0f3db11fe0139fccb26efa178.jpg?s=312x&ca=7&ce=1,http://pix2.agoda.net/hotelimages/5902323/-1/d85bd777530b1eb926dc7785ba22c059.jpg?s=312x&ca=7&ce=1,http://pix4.agoda.net/hotelimages/5902323/-1/ec1a9749021607722497fc1689a592c5.jpg?s=312x&ca=7&ce=1,,
1098,,The Ritz-Carlton Hong Kong,Hong Kong,China,1516,"The Ritz-Carlton, Hong Kong, Hong Kong, Hong Kong SAR, China","The Ritz-Carlton, Hong Kong",Hong Kong,"Hong Kong SAR, China",http://pix5.agoda.net/hotelimages/1516/0/f56eb32f38e6f4a7510333fb6b633497.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/1516/-1/9a8253dfb84fabcfd29fd84f4470a457.jpg?s=312x&ca=9&ce=1,http://pix2.agoda.net/hotelimages/151/1516/1516_14122913490024198268.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/151/1516/1516_17102614420058351870.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/151/1516/1516_17102614420058351871.jpg?s=312x&ca=6&ce=1,,
1099,,The Ritz-Carlton Macau,Macau,China,908356,"The Ritz-Carlton, Macau, Macau, Macau SAR, China","The Ritz-Carlton, Macau",Macau,"Macau SAR, China",http://pix5.agoda.net/hotelimages/908356/-1/ead0221b46ec6f2eebaa5215918c627c.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/908/908356/908356_15081911500034580477.jpg?s=312x&ca=13&ce=1,http://pix2.agoda.net/hotelimages/908/908356/908356_15082714080035183931.jpg?s=312x&ca=5&ce=1,http://pix5.agoda.net/hotelimages/908/908356/908356_15082714080035183932.jpg?s=312x&ca=5&ce=1,http://pix3.agoda.net/hotelimages/908/908356/908356_15082714080035183933.jpg?s=312x&ca=5&ce=1,,
1100,,"The Ritz-Carlton Shanghai, Pudong",Shanghai,China,195880,"The Ritz-Carlton Shanghai, Pudong, Shanghai, China","The Ritz-Carlton Shanghai, Pudong",Shanghai,China,http://pix2.agoda.net/hotelimages/195880/-1/aa1aff337f0236ebd379ee0d8a8961fa.jpg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/195880/-1/ba5a6b50808dbe5209db97f80cb4ffb4.jpg?s=312x&ca=20&ce=0,http://pix2.agoda.net/hotelimages/195/195880/195880_15020311010025035023.jpg?s=312x&ca=3&ce=1,http://pix5.agoda.net/hotelimages/195/195880/195880_15020311010025035030.jpg?s=312x&ca=3&ce=1,http://pix5.agoda.net/hotelimages/195/195880/195880_15020311010025035031.jpg?s=312x&ca=3&ce=1,,
1101,,The Sanya Edition,Hainan Island,China,1624302,"The Sanya EDITION, Sanya, China",The Sanya EDITION,Sanya,China,http://pix3.agoda.net/hotelimages/1624302/0/d9cbd6d00a3c51e00c495a9b9a4f6682.jpg?s=312x&ca=7&ce=1,http://pix3.agoda.net/hotelimages/162/1624302/1624302_16113009520049246348.jpg?s=312x&ca=6&ce=1,http://pix5.agoda.net/hotelimages/1624302/-1/6f969cfaf680b068d974845bf274a679.jpg?s=312x&ca=9&ce=1,http://pix2.agoda.net/hotelimages/1624302/-1/1c40c4f34bf44f9aad6ccba23f707460.jpg?s=312x&ca=7&ce=1,http://pix1.agoda.net/hotelimages/1624302/-1/50d58352bacd7172a1117e716bec6d72.jpg?s=312x&ca=7&ce=1,,
1102,,The Shanghai Edition,Shanghai,China,5000831,"The Shanghai EDITION, Shanghai, China",The Shanghai EDITION,Shanghai,China,http://pix2.agoda.net/hotelimages/5000831/-1/77a714ed7da307b51ed47e893e8bbaf5.jpg?s=312x&ca=7&ce=1,http://pix1.agoda.net/hotelimages/5000831/-1/3ef53af75b5dc9a2b65deab624e6d93f.jpg?s=312x&ca=7&ce=1,http://pix1.agoda.net/hotelimages/5000831/-1/06dd9ebcd9bcf22a6f55f5575d4cf671.jpg?s=312x&ca=0&ce=1,http://pix4.agoda.net/hotelimages/5000831/-1/1ab60b32452869db39f60674b5211978.jpg?s=312x&ca=0&ce=1,http://pix4.agoda.net/hotelimages/5000831/-1/66c51e117dda7f8ac5190bcdf69e17fd.jpg?s=312x&ca=0&ce=1,,
1103,,The St. Regis Beijing,Beijing,China,195888,"The St. Regis Beijing, Beijing, China",The St. Regis Beijing,Beijing,China,http://pix3.agoda.net/hotelimages/195888/-1/d34c414f2faacfc67183fe05b0c91e6a.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/195/195888/195888_16052707460042777705.jpg?s=312x&ca=6&ce=1,http://pix1.agoda.net/hotelimages/195/195888/195888_16052707460042777689.jpg?s=312x&ca=6&ce=1,http://pix1.agoda.net/hotelimages/195/195888/195888_16052707460042777690.jpg?s=312x&ca=6&ce=1,http://pix1.agoda.net/hotelimages/195/195888/195888_16052707460042777691.jpg?s=312x&ca=6&ce=1,,
1104,,The Temple House,Chengdu,China,,,,,,,,,,,,
1105,,Four Seasons Hotel Hangzhou at West Lake,Hangzhou,China,567670,"Four Seasons Hotel Hangzhou at West Lake, Hangzhou, China",Four Seasons Hotel Hangzhou at West Lake,Hangzhou,China,http://pix2.agoda.net/hotelimages/567670/0/260df3a3d5bc17cc31db63b02929cc22.jpg?s=312x&ca=8&ce=1,http://pix5.agoda.net/hotelimages/567/567670/567670_16080113570045091689.jpg?s=312x&ca=13&ce=1,http://pix2.agoda.net/hotelimages/567/567670/567670_16122313520049891940.jpg?s=312x&ca=6&ce=1,http://pix1.agoda.net/hotelimages/567/567670/567670_16122313520049891941.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/567/567670/567670_16122313520049891943.jpg?s=312x&ca=6&ce=1,,
1106,,Four Seasons Hotel Hong Kong,Hong Kong,China,68042,"Four Seasons Hotel Hong Kong, Hong Kong, Hong Kong SAR, China",Four Seasons Hotel Hong Kong,Hong Kong,"Hong Kong SAR, China",http://pix3.agoda.net/hotelimages/68042/-1/331efa8029585134e8b5fafa84380c5f.jpg?s=312x&ca=0&ce=1,http://pix2.agoda.net/hotelimages/68042/-1/aafafbbe993b4ce4676d7223ba61f102.jpg?s=312x&ca=13&ce=1,http://pix5.agoda.net/hotelimages/680/68042/68042_15083114540035424688.jpg?s=312x&ca=5&ce=1,http://pix1.agoda.net/hotelimages/680/68042/68042_15083114540035424698.jpg?s=312x&ca=5&ce=1,http://pix1.agoda.net/hotelimages/680/68042/68042_15083114540035424700.jpg?s=312x&ca=5&ce=1,,
1107,,The Hari,Hong Kong,China,,,,,,,,,,,,
1108,,Evolve Back Hampi India,Kamalapura,India,25135711,"Evolve Back Hampi, Kamalapur, India",Evolve Back Hampi,Kamalapur,India,http://pix1.agoda.net/hotelimages/251/25135711/25135711_210531184900101993243.png?s=312x&ca=19&ce=1,http://pix1.agoda.net/hotelimages/25135711/408292723/a352fe4a8d5796791779c3e7a11771f5.jpg?s=312x&ca=21&ce=0,,,,,
1109,,Four Seasons Hotel Mumbai,Mumbai,India,99040,"Four Seasons Hotel Mumbai, Mumbai, India",Four Seasons Hotel Mumbai,Mumbai,India,http://pix5.agoda.net/hotelimages/99040/-1/cdf41620425238d70e7e22e2e08dae5a.jpg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/99040/-1/66bca4ed4e0f8aeceb4f7a1af50ed40e.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/990/99040/99040_120705192021603.jpg?s=312x&ca=0&ce=1,http://pix5.agoda.net/hotelimages/990/99040/99040_120816175320772.jpg?s=312x&ca=0&ce=1,http://pix3.agoda.net/hotelimages/990/99040/99040_13090705500014912343.jpg?s=312x&ca=13&ce=1,,
1110,,Six Senses Fort Bawara,Chauth Ka Barwara,India,25413255,"Six Senses Fort Barwara Sawai Madhopur, Ranthambore, India",Six Senses Fort Barwara Sawai Madhopur,Ranthambore,India,,,,,,,
1111,,Taj Lake Palace,Udaipur,India,70244,"Taj Lake Palace, Udaipur, Udaipur, India","Taj Lake Palace, Udaipur",Udaipur,India,http://pix5.agoda.net/hotelimages/70244/0/4ce2776ca68d37c540853488f6d7548d.jpg?s=312x&ce=2,http://pix4.agoda.net/hotelimages/702/70244/70244_130709113621124.png?s=312x&ca=0&ce=1,http://pix4.agoda.net/hotelimages/70244/0/b5c83382e535c69a82ac320fdb5e466f.jpg?s=312x&ca=0&ce=1,http://pix5.agoda.net/hotelimages/70244/0/bcd546061af15c38ce0a5f7e232b3975.jpg?s=312x&ca=0&ce=1,http://pix1.agoda.net/hotelimages/70244/0/80e78ecc06a520cb5a38130a890b8cac.jpg?s=312x&ca=0&ce=1,,
1112,,The Oberoi Amarvilâs,Agra,India,109918,"The Oberoi Amarvilas, Agra, Agra, India","The Oberoi Amarvilas, Agra",Agra,India,http://pix4.agoda.net/hotelimages/109/109918/109918_15052817100027951969.jpg?s=312x&ca=4&ce=1,http://pix3.agoda.net/hotelimages/109/109918/109918_15052817100027951985.jpg?s=312x&ca=4&ce=1,http://pix4.agoda.net/hotelimages/109918/0/61a8b1b8d810f61e67710afa51c9b7bb.jpg?s=312x&ca=0&ce=1,http://pix4.agoda.net/hotelimages/4873298/0/3be49eb3289aa066d9e57b54baf7bd48.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/4873298/0/008aeb20595560a93e23a581af913efc.jpeg?s=312x&ce=3,,
1113,,The Oberoi Mumbai,Mumbai,India,5647,"The Oberoi, Mumbai, Mumbai, India","The Oberoi, Mumbai",Mumbai,India,http://pix4.agoda.net/hotelimages/564/5647/5647_14040414300018970615.jpg?s=312x&ca=2&ce=1,http://pix2.agoda.net/hotelimages/564/5647/5647_14040414310018970629.jpg?s=312x&ca=2&ce=1,http://pix1.agoda.net/hotelimages/564/5647/5647_14040415320018971931.jpg?s=312x&ca=2&ce=1,http://pix2.agoda.net/hotelimages/564/5647/5647_14040415320018971933.jpg?s=312x&ca=2&ce=1,http://pix3.agoda.net/hotelimages/564/5647/5647_14040415320018971935.jpg?s=312x&ca=2&ce=1,,
1114,,The Oberoi New Delhi,New Delhi,India,3090313,"The Oberoi New Delhi, New Delhi, India",The Oberoi New Delhi,New Delhi,India,,,,,,,
1115,,Alila Villas Uluwatu,Bukit Peninsula,Indonesia,148738,"Alila Villas Uluwatu, Bali, Indonesia",Alila Villas Uluwatu,Bali,Indonesia,http://pix3.agoda.net/hotelimages/8547062/0/89967a59d934e21a2b1c67dd6a1e8ba7.jpg?s=312x&ca=9&ce=1,http://pix5.agoda.net/hotelimages/148/148738/148738_16042016550041653030.jpg?s=312x&ca=13&ce=1,http://pix1.agoda.net/hotelimages/148/148738/148738_16042016510041652835.jpg?s=312x&ca=6&ce=1,http://pix3.agoda.net/hotelimages/8547062/0/7173fe1c60855c510058316fdeae60ff.jpg?s=312x&ca=9&ce=1,http://pix5.agoda.net/hotelimages/8547062/0/58006be890dddd45c50f3879479227c8.jpg?s=312x&ca=29&ce=0,,
1116,,Amanjiwo,Borobudur,Indonesia,,,,,,,,,,,,
1117,,Amankila,Mangis,Indonesia,15819145,"Amankila, Bali, Indonesia",Amankila,Bali,Indonesia,,,,,,,
1118,,Ayana Resort and Spa Bali,Djimbaran,Indonesia,6504,"AYANA Resort Bali, Bali, Indonesia",AYANA Resort Bali,Bali,Indonesia,http://pix5.agoda.net/hotelimages/6504/0/43046359357dc239da9984f29b6163ee.jpg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/6504/15204428/75118ba9fe407f6f638192a9de9477c3.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/650/6504/6504_15062414410030646238.jpg?s=312x&ca=4&ce=1,http://pix2.agoda.net/hotelimages/650/6504/6504_15062414410030646239.jpg?s=312x&ca=4&ce=1,http://pix4.agoda.net/hotelimages/650/6504/6504_15062414410030646242.jpg?s=312x&ca=4&ce=1,,
1119,,Buahan,Buahan,Indonesia,31491241,"Buahan, a Banyan Tree Escape, Bali, Indonesia","Buahan, a Banyan Tree Escape",Bali,Indonesia,http://pix4.agoda.net/hotelimages/32018578/0/7290b80d81d36bc4c8212a0b75e36a72.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/31491241/0/3d626f9776cd2ccc73433acf7b1c74f2.jpg?s=312x&ca=29&ce=0,http://pix4.agoda.net/hotelimages/31491241/0/c3a363263c61ecff0188ad5ee7e1567b.jpg?s=312x&ca=29&ce=0,http://pix5.agoda.net/hotelimages/31491241/0/e0b6b3cc8f485f69fab568672a8bb1c6.jpg?s=312x&ca=29&ce=0,http://pix1.agoda.net/hotelimages/31491241/-1/08e8e052c4f31924427c659654d6c65b.jpg?s=312x&ca=29&ce=0,,
1120,,Bulgari Resort Bali,Banjar Dinas Kangin Uluwatu,Indonesia,,,,,,,,,,,,
1121,,Cap Karoso Sumba Indonesia,Karoso Beach,Indonesia,52115004,"Cap Karoso Sumba - a member of Design Hotels, Kodi, Indonesia",Cap Karoso Sumba - a member of Design Hotels,Kodi,Indonesia,,,,,,,
1122,,Capella Ubud,Ubud,Indonesia,5347453,"Capella Ubud, Bali, Indonesia",Capella Ubud,Bali,Indonesia,http://pix5.agoda.net/hotelimages/534/5347453/5347453_18072315540067066889.jpg?s=312x&ca=0&ce=1,http://pix3.agoda.net/hotelimages/534/5347453/5347453_18070914060066742882.jpg?s=312x&ca=13&ce=1,http://pix2.agoda.net/hotelimages/534/5347453/5347453_18072315540067066887.jpg?s=312x&ca=0&ce=1,http://pix1.agoda.net/hotelimages/534/5347453/5347453_18072315540067066888.jpg?s=312x&ca=0&ce=1,http://pix5.agoda.net/hotelimages/534/5347453/5347453_18072315540067066890.jpg?s=312x&ca=0&ce=1,,
1123,,COMO Shambhala Estate,Ubud,Indonesia,73539,"COMO Shambhala Estate, Bali, Indonesia",COMO Shambhala Estate,Bali,Indonesia,http://pix3.agoda.net/hotelimages/735/73539/73539_15061612510029626011.jpg?s=312x&ca=4&ce=1,http://pix1.agoda.net/hotelimages/73539/1225980072/1afc0a4605d78bd39e274c199146e1e7.jpg?s=312x&ce=2,http://pix1.agoda.net/hotelimages/735/73539/73539_15061612510029626063.jpg?s=312x&ca=4&ce=1,http://pix2.agoda.net/hotelimages/735/73539/73539_15061612510029626065.jpg?s=312x&ca=4&ce=1,http://pix4.agoda.net/hotelimages/73539/0/3c2a957051eb0d98773db06e806ab570.jpg?s=312x&ce=2,,
1124,,Four Seasons Hotel Jakarta,Jakarta,Indonesia,477838,"Four Seasons Hotel Jakarta, Jakarta, Indonesia",Four Seasons Hotel Jakarta,Jakarta,Indonesia,http://pix4.agoda.net/hotelimages/477838/-1/40e4170fc2bcc7d0b3876f48321de1cf.jpg?s=312x&ca=19&ce=1,http://pix5.agoda.net/hotelimages/477/477838/477838_16071410310044664712.jpg?s=312x&ca=13&ce=1,http://pix2.agoda.net/hotelimages/477/477838/477838_16071411090044665988.jpg?s=312x&ca=6&ce=1,http://pix5.agoda.net/hotelimages/477/477838/477838_16071412030044667658.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/477838/-1/59b4d305645c7e66b7fc426919fa1deb.jpg?s=312x&ca=0&ce=1,,
1125,,Four Seasons Resort Bali at Jimbaran Bay,Jimbaran Bay,Indonesia,48672,"Four Seasons Resort Bali at Jimbaran Bay, Bali, Indonesia",Four Seasons Resort Bali at Jimbaran Bay,Bali,Indonesia,http://pix4.agoda.net/hotelimages/48672/-1/60eeceea05cc55b075a410af45ac1ae8.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/486/48672/48672_14062713460020065711.jpg?s=312x&ca=13&ce=1,http://pix3.agoda.net/hotelimages/486/48672/48672_15072115110032699130.jpg?s=312x&ca=4&ce=1,http://pix1.agoda.net/hotelimages/486/48672/48672_15072115110032699149.jpg?s=312x&ca=4&ce=1,http://pix5.agoda.net/hotelimages/486/48672/48672_15072115110032699167.jpg?s=312x&ca=4&ce=1,,
1126,,Mandarin Oriental Jakarta,Jakarta,Indonesia,461846,"Mandarin Oriental, Jakarta, Jakarta, Indonesia","Mandarin Oriental, Jakarta",Jakarta,Indonesia,http://pix4.agoda.net/hotelimages/4882938/0/57bab209d53ab2feb79cc60dfb909010.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/4882938/1153958021/4126a804aac18b802b2eda1f476b4450.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/461846/-1/39203344fec064d456176cb2725e731e.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/4882938/0/6cf2b7c312200ccaac5d8b44be76e967.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/4882938/0/e7593d5bc35b993dfbb405912a94941e.jpeg?s=312x&ce=3,,
1127,,Nihi Sumba,Nihiwatu Beach,Indonesia,7334555,"NIHI Sumba - 50 Best Hotels of the World, Sumba Island, Indonesia",NIHI Sumba - 50 Best Hotels of the World,Sumba Island,Indonesia,http://q-xx.bstatic.com/xdata/images/hotel/840x460/733859372.jpg?k=1b11895ba862e115c50020e7fb83aa44a1845ba6805e700491445ab5955185b9&o=,,,,,,
1128,,Park Hyatt Jakarta,Jakarta,Indonesia,5781203,"Park Hyatt Jakarta, Jakarta, Indonesia",Park Hyatt Jakarta,Jakarta,Indonesia,http://pix4.agoda.net/hotelimages/5781203/-1/8b5dcfaa2f2d6244b1b56e74d50ff7a5.jpg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/5781203/-1/b45a7b300a11815f06ec84674644b20f.jpg?s=312x&ca=29&ce=0,http://pix1.agoda.net/hotelimages/5781203/-1/2d1c67a5524fce3a5a547abbbb7909cf.jpg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/5781203/-1/1d9fd309af99649c71ae76a717bd7c37.jpg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/5781203/-1/77f7815532fe9440a31265a6f3470dcd.jpg?s=312x&ce=0,,
1129,,Raffles Bali,Djimbaran,Indonesia,14654956,"Raffles Bali, Bali, Indonesia",Raffles Bali,Bali,Indonesia,http://pix4.agoda.net/hotelimages/14654956/-1/1e7fcf2e078216318012ab27a7565173.jpg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/21725509/1014218408/c202e9799b465d7eb1396064c606dfe6.jpeg?s=312x&ce=2,http://pix3.agoda.net/hotelimages/14654956/-1/f64f96963802e0af5b9371da63790c41.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/14654956/-1/7d5cc7b35bbe571676b760f50c43e861.jpg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/21725509/0/91e6f2b14cb2ca3dd10981508c8309fe.jpeg?s=312x&ce=2,,
1130,,Samanvaya Luxury Resort & Spa Bali,Sidemen Valley,Indonesia,,,,,,,,,,,,
1131,,Six Senses Uluwatu,Uluwatu,Indonesia,83322708,"Six Senses Uluwatu Bali, Bali, Indonesia",Six Senses Uluwatu Bali,Bali,Indonesia,,,,,,,
1132,,Soori BaliBanjar Dukuh,Banjar Dukuh,Indonesia,772319,"Dukuh Village Villas, Bali, Indonesia",Dukuh Village Villas,Bali,Indonesia,http://pix5.agoda.net/hotelimages/772/772319/772319_17051219020052952917.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/772319/6165772/85938fbdb7838cff0646d5909c05a2cd.jpg?s=312x&ce=0,,,,,
